"Name","HR","H","AB","RBI","Team","salary_millions","salary_source","estimated_war","value_score","vs_pct","status"
"Junior Caminero",35,127,456,77,"TB",0.7948,"spotrac",0.871,1.09587317564167,1,"Undervalued"
"Hunter Goodman",34,104,414,69,"COL",0.81,"spotrac",0.788,0.972839506172839,0.99789029535865,"Undervalued"
"James Wood",30,116,437,73,"WSH",0.8069,"spotrac",0.768,0.951790804312802,0.9957805907173,"Undervalued"
"Luis García Jr.",24,109,388,78,NA,0.72,"league_minimum_default",0.663,0.920833333333333,0.993670886075949,"Undervalued"
"Ben Rice",32,110,430,76,"NYY",0.8458,"spotrac",0.778,0.919839205485931,0.991561181434599,"Undervalued"
"Sal Stewart",26,118,456,89,"CIN",0.7815,"spotrac",0.718,0.91874600127959,0.989451476793249,"Undervalued"
"Yandy Díaz",17,137,453,69,NA,0.72,"league_minimum_default",0.649,0.901388888888889,0.987341772151899,"Undervalued"
"Jordan Walker",23,129,454,84,"STL",0.7994,"spotrac",0.709,0.886915186389792,0.985232067510548,"Undervalued"
"Dillon Dingler",26,113,428,81,"DET",0.8349,"spotrac",0.703,0.842017008024913,0.983122362869198,"Undervalued"
"Julio Rodríguez",19,111,432,52,NA,0.72,"league_minimum_default",0.599,0.831944444444444,0.981012658227848,"Undervalued"
"Miguel Vargas",25,102,439,68,"CHW",0.8057,"spotrac",0.656,0.814198833312647,0.978902953586498,"Undervalued"
"Andy Pages",19,125,467,76,"LAD",0.8,"spotrac",0.641,0.80125,0.976793248945148,"Undervalued"
"Colson Montgomery",26,91,430,68,"CHW",0.7985,"spotrac",0.637,0.797745773324984,0.974683544303797,"Undervalued"
"Jac Caglianone",21,109,406,53,"KC",0.784,"spotrac",0.621,0.792091836734694,0.972573839662447,"Undervalued"
"Wilyer Abreu",21,114,448,64,"BOS",0.81,"spotrac",0.636,0.785185185185185,0.970464135021097,"Undervalued"
"TJ Rumfield",13,123,419,59,NA,0.72,"league_minimum_default",0.551,0.765277777777778,0.968354430379747,"Undervalued"
"Casey Schmitt",21,105,387,55,"SF",0.81,"spotrac",0.609,0.751851851851852,0.966244725738397,"Undervalued"
"Elly De La Cruz",20,107,399,56,"CIN",0.8,"spotrac",0.601,0.75125,0.964135021097046,"Undervalued"
"Drake Baldwin",20,105,383,61,"ATL",0.8,"spotrac",0.595,0.74375,0.962025316455696,"Undervalued"
"Jonathan Aranda",15,125,439,73,"TB",0.7964,"spotrac",0.585,0.73455549974887,0.959915611814346,"Undervalued"
"Iván Herrera",13,113,453,51,NA,0.72,"league_minimum_default",0.521,0.723611111111111,0.957805907172996,"Undervalued"
"Nick Kurtz",21,90,352,69,"ATH",0.785,"spotrac",0.564,0.718471337579618,0.955696202531646,"Undervalued"
"Daylen Lile",15,115,462,65,"WSH",0.786,"spotrac",0.555,0.706106870229008,0.953586497890295,"Undervalued"
"Otto Lopez",9,148,474,53,"MIA",0.8105,"spotrac",0.57,0.703269586674892,0.951476793248945,"Undervalued"
"Brooks Lee",17,106,433,62,"MIN",0.79305,"spotrac",0.556,0.701090725679339,0.949367088607595,"Undervalued"
"Carson Benge",13,120,438,47,"NYM",0.78,"spotrac",0.542,0.694871794871795,0.947257383966245,"Undervalued"
"Liam Hicks",16,108,380,71,"TB",0.79,"spotrac",0.548,0.693670886075949,0.945147679324895,"Undervalued"
"Cole Young",14,116,443,52,"SEA",0.7861,"spotrac",0.544,0.692023915532375,0.943037974683544,"Undervalued"
"Jazz Chisholm Jr.",17,85,394,48,NA,0.72,"league_minimum_default",0.493,0.684722222222222,0.940928270042194,"Undervalued"
"Kody Clemens",20,90,396,56,"MIN",0.8039,"spotrac",0.55,0.68416469710163,0.938818565400844,"Undervalued"
"Mauricio Dubón",10,114,432,61,NA,0.72,"league_minimum_default",0.482,0.669444444444444,0.936708860759494,"Undervalued"
"Chase DeLauter",13,112,393,57,"CLE",0.78,"spotrac",0.518,0.664102564102564,0.934599156118143,"Undervalued"
"Chase Meidroth",12,118,423,49,"CHW",0.7891,"spotrac",0.522,0.661513116208339,0.932489451476793,"Undervalued"
"Dominic Canzone",19,80,318,50,"SEA",0.7966,"spotrac",0.506,0.635199598292744,0.930379746835443,"Undervalued"
"Carter Jensen",16,88,397,55,"KC",0.78115,"spotrac",0.488,0.624719964155412,0.928270042194093,"Undervalued"
"Michael Busch",14,113,461,63,"CHC",0.86,"spotrac",0.535,0.622093023255814,0.926160337552743,"Undervalued"
"Eugenio Suárez",18,65,317,48,NA,0.72,"league_minimum_default",0.447,0.620833333333333,0.924050632911392,"Undervalued"
"Nick Gonzales",6,137,444,53,"PIT",0.8016,"spotrac",0.495,0.61751497005988,0.921940928270042,"Undervalued"
"Jeremy Peña",13,85,293,38,NA,0.72,"league_minimum_default",0.437,0.606944444444445,0.919831223628692,"Undervalued"
"Heriberto Hernández",17,66,293,46,NA,0.72,"league_minimum_default",0.436,0.605555555555556,0.917721518987342,"Undervalued"
"Cam Smith",16,88,392,44,"HOU",0.8099,"spotrac",0.488,0.602543523891839,0.915611814345992,"Undervalued"
"Kyle Stowers",16,85,351,52,"MIA",0.8042,"spotrac",0.479,0.595622979358368,0.913502109704641,"Undervalued"
"Curtis Mead",17,72,285,48,"BOS",0.78,"spotrac",0.454,0.582051282051282,0.911392405063291,"Undervalued"
"Caleb Durbin",12,97,383,60,"BOS",0.796,"spotrac",0.459,0.576633165829146,0.909282700421941,"Undervalued"
"Xavier Edwards",6,125,443,46,"MIA",0.804,"spotrac",0.459,0.57089552238806,0.907172995780591,"Undervalued"
"José Caballero",12,78,324,41,NA,0.72,"league_minimum_default",0.402,0.558333333333333,0.905063291139241,"Undervalued"
"Brayan Rocchio",9,105,417,50,"CLE",0.7976,"spotrac",0.441,0.552908726178536,0.90295358649789,"Undervalued"
"Kyle Manzardo",13,67,312,39,NA,0.72,"league_minimum_default",0.383,0.531944444444444,0.90084388185654,"Undervalued"
"Teoscar Hernández",11,75,302,42,NA,0.72,"league_minimum_default",0.379,0.526388888888889,0.89873417721519,"Undervalued"
"Kyle Karros",10,90,340,44,"COL",0.782,"spotrac",0.41,0.524296675191816,0.89662447257384,"Undervalued"
"Andrés Giménez",8,87,365,48,NA,0.72,"league_minimum_default",0.373,0.518055555555556,0.894514767932489,"Undervalued"
"Sam Antonacci",8,97,347,35,"CHW",0.78,"spotrac",0.403,0.516666666666667,0.890295358649789,"Undervalued"
"Angel Martínez",12,68,278,43,NA,0.72,"league_minimum_default",0.372,0.516666666666667,0.890295358649789,"Undervalued"
"José Ramírez",10,76,329,37,NA,0.72,"league_minimum_default",0.368,0.511111111111111,0.888185654008439,"Undervalued"
"Luke Keaschall",7,101,380,36,"MIN",0.7882,"spotrac",0.401,0.508754123318955,0.886075949367089,"Undervalued"
"Jorge Soler",12,64,316,49,NA,0.72,"league_minimum_default",0.36,0.5,0.883966244725738,"Undervalued"
"Ronald Acuña Jr.",12,63,258,30,NA,0.72,"league_minimum_default",0.357,0.495833333333333,0.881856540084388,"Undervalued"
"Nolan Schanuel",7,101,373,42,"LAA",0.81,"spotrac",0.401,0.495061728395062,0.879746835443038,"Undervalued"
"Coby Mayo",15,60,281,45,"BAL",0.7908,"spotrac",0.39,0.493171471927162,0.877637130801688,"Undervalued"
"Chandler Simpson",0,128,417,25,"TB",0.7851,"spotrac",0.384,0.489109667558273,0.875527426160338,"Undervalued"
"Wyatt Langford",13,69,273,31,"TEX",0.805,"spotrac",0.389,0.483229813664596,0.873417721518987,"Undervalued"
"Jacob Young",10,81,327,43,"WSH",0.7942,"spotrac",0.383,0.482246285570385,0.871308016877637,"Undervalued"
